country;country isocode;year;DD regime;DD category;Democracy;Presidential;countrycode;No. of chambers in parliament;proportional voting;Election system;No. of members in lower house;No. of members in upper house;No. of members in third house;New constitution;fullsuffrage;Suffrage restriction;electoral;Details;;;Self-governing
Trinidad &Tobago;TTO;1967;0;Parliamentary democracy;1;0;189;2;0;FPTP;36;24;;0;1;;3;;;;
Trinidad &Tobago;TTO;1968;0;Parliamentary democracy;1;0;189;2;0;FPTP;36;24;;0;1;;3;;;;
Trinidad &Tobago;TTO;1969;0;Parliamentary democracy;1;0;189;2;0;FPTP;36;24;;0;1;;3;;;;
Trinidad &Tobago;TTO;1970;0;Parliamentary democracy;1;0;189;2;0;FPTP;36;24;;0;1;;3;;;;
Trinidad &Tobago;TTO;1971;0;Parliamentary democracy;1;0;189;2;0;FPTP;36;24;;0;1;;3;;;;
Trinidad &Tobago;TTO;1972;0;Parliamentary democracy;1;0;189;2;0;FPTP;36;24;;0;1;;3;;;;
Trinidad &Tobago;TTO;1973;0;Parliamentary democracy;1;0;189;2;0;FPTP;36;24;;0;1;;3;;;;
Trinidad &Tobago;TTO;1974;0;Parliamentary democracy;1;0;189;2;0;FPTP;36;24;;0;1;;3;;;;
Trinidad &Tobago;TTO;1975;0;Parliamentary democracy;1;0;189;2;0;FPTP;36;24;;0;1;;3;;;;
Trinidad &Tobago;TTO;1976;0;Parliamentary democracy;1;0;189;2;0;FPTP;36;24;;1;1;;3;;;;
Trinidad &Tobago;TTO;1977;0;Parliamentary democracy;1;0;189;2;0;FPTP;36;31;;0;1;;3;;;;
Trinidad &Tobago;TTO;1978;0;Parliamentary democracy;1;0;189;2;0;FPTP;36;31;;0;1;;3;;;;
Trinidad &Tobago;TTO;1979;0;Parliamentary democracy;1;0;189;2;0;FPTP;36;31;;0;1;;3;;;;
Trinidad &Tobago;TTO;1980;0;Parliamentary democracy;1;0;189;2;0;FPTP;36;31;;0;1;;3;;;;
Trinidad &Tobago;TTO;1981;0;Parliamentary democracy;1;0;189;2;0;FPTP;36;31;;0;1;;3;;;;
Trinidad &Tobago;TTO;1982;0;Parliamentary democracy;1;0;189;2;0;FPTP;36;31;;0;1;;3;;;;
Trinidad &Tobago;TTO;1983;0;Parliamentary democracy;1;0;189;2;0;FPTP;36;31;;0;1;;3;;;;
Trinidad &Tobago;TTO;1984;0;Parliamentary democracy;1;0;189;2;0;FPTP;36;31;;0;1;;3;;;;
Trinidad &Tobago;TTO;1985;0;Parliamentary democracy;1;0;189;2;0;FPTP;36;31;;0;1;;3;;;;
Trinidad &Tobago;TTO;1986;0;Parliamentary democracy;1;0;189;2;0;FPTP;36;31;;0;1;;3;;;;
Trinidad &Tobago;TTO;1987;0;Parliamentary democracy;1;0;189;2;0;FPTP;36;31;;0;1;;3;;;;
Trinidad &Tobago;TTO;1988;0;Parliamentary democracy;1;0;189;2;0;FPTP;36;31;;0;1;;3;;;;
Trinidad &Tobago;TTO;1989;0;Parliamentary democracy;1;0;189;2;0;FPTP;36;31;;0;1;;3;;;;
Trinidad &Tobago;TTO;1990;0;Parliamentary democracy;1;0;189;2;0;FPTP;36;31;;0;1;;3;;;;
Trinidad &Tobago;TTO;1991;0;Parliamentary democracy;1;0;189;2;0;FPTP;36;31;;0;1;;3;;;;
Trinidad &Tobago;TTO;1992;0;Parliamentary democracy;1;0;189;2;0;FPTP;36;31;;0;1;;3;;;;
Trinidad &Tobago;TTO;1993;0;Parliamentary democracy;1;0;189;2;0;FPTP;36;31;;0;1;;3;;;;
Trinidad &Tobago;TTO;1994;0;Parliamentary democracy;1;0;189;2;0;FPTP;36;31;;0;1;;3;;;;
Trinidad &Tobago;TTO;1995;0;Parliamentary democracy;1;0;189;2;0;FPTP;36;31;;0;1;;3;;;;
Trinidad &Tobago;TTO;1996;0;Parliamentary democracy;1;0;189;2;0;FPTP;36;31;;0;1;;3;;;;
Trinidad &Tobago;TTO;1997;0;Parliamentary democracy;1;0;189;2;0;FPTP;36;31;;0;1;;3;;;;
Trinidad &Tobago;TTO;1998;0;Parliamentary democracy;1;0;189;2;0;FPTP;36;31;;0;1;;3;;;;
Trinidad &Tobago;TTO;1999;0;Parliamentary democracy;1;0;189;2;0;FPTP;36;31;;0;1;;3;;;;
Trinidad &Tobago;TTO;2000;0;Parliamentary democracy;1;0;189;2;0;FPTP;36;31;;0;1;;3;;;;
Trinidad &Tobago;TTO;2001;0;Parliamentary democracy;1;0;189;2;0;FPTP;36;31;;0;1;;3;;;;
Trinidad &Tobago;TTO;2002;0;Parliamentary democracy;1;0;189;2;0;FPTP;36;31;;0;1;;3;;;;
Trinidad &Tobago;TTO;2003;0;Parliamentary democracy;1;0;189;2;0;FPTP;36;31;;0;1;;3;;;;
Trinidad &Tobago;TTO;2004;0;Parliamentary democracy;1;0;189;2;0;FPTP;36;31;;0;1;;3;;;;
Trinidad &Tobago;TTO;2005;0;Parliamentary democracy;1;0;189;2;0;FPTP;36;31;;0;1;;3;;;;
Trinidad &Tobago;TTO;2006;0;Parliamentary democracy;1;0;189;2;0;FPTP;36;31;;0;1;;3;;;;
Trinidad &Tobago;TTO;2007;0;Parliamentary democracy;1;0;189;2;0;FPTP;36;31;;0;1;;3;;;;
Trinidad &Tobago;TTO;2008;0;Parliamentary democracy;1;0;189;2;0;FPTP;41;31;;0;1;;3;;;;
Trinidad &Tobago;TTO;2009;0;Parliamentary democracy;1;0;189;2;0;FPTP;41;31;;0;1;;3;;;;
Trinidad &Tobago;TTO;2010;0;Parliamentary democracy;1;0;189;2;0;FPTP;41;31;;0;1;;3;;;;
Trinidad &Tobago;TTO;2011;0;Parliamentary democracy;1;0;189;2;0;FPTP;41;31;;0;1;;3;;;;
Trinidad &Tobago;TTO;2012;0;Parliamentary democracy;1;0;189;2;0;FPTP;41;31;;0;1;;3;;;;
Trinidad &Tobago;TTO;2013;0;Parliamentary democracy;1;0;189;2;0;FPTP;41;31;;0;1;;3;;;;
Trinidad &Tobago;TTO;2014;0;Parliamentary democracy;1;0;189;2;0;FPTP;41;31;;0;1;;3;;;;
Trinidad &Tobago;TTO;2015;0;Parliamentary democracy;1;0;189;2;0;FPTP;41;31;;0;1;;3;;;;
Trinidad &Tobago;TTO;2016;0;Parliamentary democracy;1;0;189;2;0;FPTP;41;31;;0;1;;3;;;;
Trinidad &Tobago;TTO;2017;0;Parliamentary democracy;1;0;189;2;0;FPTP;41;31;;0;1;;3;;;;
Trinidad &Tobago;TTO;2018;0;Parliamentary democracy;1;0;189;2;0;FPTP;41;31;;0;1;;3;;;;
Trinidad &Tobago;TTO;2019;0;Parliamentary democracy;1;;;;;;;;;;1;;3;;;;
Trinidad &Tobago;TTO;2020;0;Parliamentary democracy;1;;;;;;;;;;1;;3;;;;
Tunisia;TUN;1950;;Colony;0;0;190;1;0;FPT;106;;;0;;;2;Grand Council: 53 elected French, 53 native appointed (incl. 1 Jew);;;0
Tunisia;TUN;1951;;Colony;0;0;190;1;0;FPT;106;;;0;;;2;Grand Council: 53 elected French, 53 native appointed (incl. 1 Jew);;;0
Tunisia;TUN;1952;;Colony;0;0;190;;;;;;;0;;;0;Grand Council: 53 elected French, 53 native appointed (incl. 1 Jew);;;0
Tunisia;TUN;1953;;Colony;0;0;190;;;;;;;0;;;0;;;;0
Tunisia;TUN;1954;;Colony;0;0;190;;;;;;;0;;;0;;;;0
Tunisia;TUN;1955;;Colony;0;0;190;;;;;;;0;;;0;;;;0
Tunisia;TUN;1956;3;Civilian dictatorship;0;0;190;1;1;Multiple vote;98;;;1;0;;2;;;;
Tunisia;TUN;1957;3;Civilian dictatorship;0;1;190;1;1;Multiple vote;98;;;1;0;;2;;;;
Tunisia;TUN;1958;3;Civilian dictatorship;0;1;190;1;1;Multiple vote;98;;;0;0;;2;;;;
Tunisia;TUN;1959;3;Civilian dictatorship;0;1;190;1;1;Multiple vote;98;;;1;1;;2;;;;
Tunisia;TUN;1960;3;Civilian dictatorship;0;1;190;1;1;Multiple vote;90;;;0;1;;2;;;;
Tunisia;TUN;1961;3;Civilian dictatorship;0;1;190;1;1;Multiple vote;90;;;0;1;;2;;;;
Tunisia;TUN;1962;3;Civilian dictatorship;0;1;190;1;1;Multiple vote;90;;;0;1;;2;;;;
Tunisia;TUN;1963;3;Civilian dictatorship;0;1;190;1;1;Multiple vote;90;;;0;1;;1;;;;
Tunisia;TUN;1964;3;Civilian dictatorship;0;1;190;1;1;Multiple vote;90;;;0;1;;1;;;;
Tunisia;TUN;1965;3;Civilian dictatorship;0;1;190;1;1;Multiple vote;100;;;0;1;;1;;;;
Tunisia;TUN;1966;3;Civilian dictatorship;0;1;190;1;1;Multiple vote;100;;;0;1;;1;;;;
Tunisia;TUN;1967;3;Civilian dictatorship;0;1;190;1;1;Multiple vote;100;;;0;1;;1;;;;
Tunisia;TUN;1968;3;Civilian dictatorship;0;1;190;1;1;Multiple vote;100;;;0;1;;1;;;;
Tunisia;TUN;1969;3;Civilian dictatorship;0;1;190;1;1;Multiple vote;100;;;0;1;;1;;;;
Tunisia;TUN;1970;3;Civilian dictatorship;0;1;190;1;1;Multiple vote;101;;;0;1;;1;;;;
Tunisia;TUN;1971;3;Civilian dictatorship;0;1;190;1;1;Multiple vote;101;;;0;1;;1;;;;
Tunisia;TUN;1972;3;Civilian dictatorship;0;1;190;1;1;Multiple vote;101;;;0;1;;1;;;;
Tunisia;TUN;1973;3;Civilian dictatorship;0;1;190;1;1;Multiple vote;101;;;0;1;;1;;;;
Tunisia;TUN;1974;3;Civilian dictatorship;0;1;190;1;1;Multiple vote;101;;;0;1;;1;;;;
Tunisia;TUN;1975;3;Civilian dictatorship;0;1;190;1;1;Multiple vote;112;;;0;1;;1;;;;
Tunisia;TUN;1976;3;Civilian dictatorship;0;1;190;1;1;Multiple vote;112;;;0;1;;1;;;;
Tunisia;TUN;1977;3;Civilian dictatorship;0;1;190;1;1;Multiple vote;112;;;0;1;;1;;;;
Tunisia;TUN;1978;3;Civilian dictatorship;0;1;190;1;1;Multiple vote;112;;;0;1;;1;;;;
Tunisia;TUN;1979;3;Civilian dictatorship;0;1;190;1;1;Multiple vote;112;;;0;1;;1;;;;
Tunisia;TUN;1980;3;Civilian dictatorship;0;1;190;1;1;Multiple vote;121;;;0;1;;1;;;;
Tunisia;TUN;1981;3;Civilian dictatorship;0;1;190;1;1;Multiple vote;121;;;0;1;;1;;;;
Tunisia;TUN;1982;3;Civilian dictatorship;0;1;190;1;1;Multiple vote;136;;;0;1;;2;;;;
Tunisia;TUN;1983;3;Civilian dictatorship;0;1;190;1;1;Multiple vote;136;;;0;1;;2;;;;
Tunisia;TUN;1984;3;Civilian dictatorship;0;1;190;1;1;Multiple vote;136;;;0;1;;2;;;;
Tunisia;TUN;1985;3;Civilian dictatorship;0;1;190;1;1;Multiple vote;136;;;0;1;;2;;;;
Tunisia;TUN;1986;3;Civilian dictatorship;0;1;190;1;1;Multiple vote;136;;;0;1;;2;;;;
Tunisia;TUN;1987;3;Civilian dictatorship;0;1;190;1;1;Multiple vote;125;;;0;1;;2;;;;
Tunisia;TUN;1988;4;Military dictatorship;0;1;190;1;1;Multiple vote;125;;;0;1;;2;;;;
Tunisia;TUN;1989;4;Military dictatorship;0;1;190;1;1;Multiple vote;141;;;0;1;;2;;;;
Tunisia;TUN;1990;4;Military dictatorship;0;1;190;1;1;Multiple vote;141;;;0;1;;2;;;;
Tunisia;TUN;1991;4;Military dictatorship;0;1;190;1;1;Multiple vote;141;;;0;1;;2;;;;
Tunisia;TUN;1992;4;Military dictatorship;0;1;190;1;1;Multiple vote;141;;;0;1;;2;;;;
Tunisia;TUN;1993;4;Military dictatorship;0;1;190;1;1;Multiple vote;141;;;0;1;;2;;;;
Tunisia;TUN;1994;4;Military dictatorship;0;1;190;1;1;Multiple vote;163;;;0;1;;2;;;;
Tunisia;TUN;1995;4;Military dictatorship;0;1;190;1;1;Multiple vote;163;;;0;1;;2;;;;
Tunisia;TUN;1996;4;Military dictatorship;0;1;190;1;1;Multiple vote;163;;;0;1;;2;;;;
Tunisia;TUN;1997;4;Military dictatorship;0;1;190;1;1;Multiple vote;163;;;0;1;;2;;;;
Tunisia;TUN;1998;4;Military dictatorship;0;1;190;1;1;Multiple vote;163;;;0;1;;2;;;;
Tunisia;TUN;1999;4;Military dictatorship;0;1;190;1;1;Multiple vote;163;;;0;1;;2;;;;
Tunisia;TUN;2000;4;Military dictatorship;0;1;190;1;1;Multiple vote;182;;;0;1;;2;;;;
Tunisia;TUN;2001;4;Military dictatorship;0;1;190;1;1;Multiple vote;182;;;0;1;;2;;;;
Tunisia;TUN;2002;4;Military dictatorship;0;1;190;1;1;Multiple vote;182;;;0;1;;2;;;;
Tunisia;TUN;2003;4;Military dictatorship;0;1;190;1;1;Multiple vote;182;;;0;1;;2;;;;
Tunisia;TUN;2004;4;Military dictatorship;0;1;190;1;1;Multiple vote;182;;;0;1;;2;;;;
Tunisia;TUN;2005;4;Military dictatorship;0;1;190;2;1;Multiple vote;189;112;;0;1;;2;;;;
Tunisia;TUN;2006;4;Military dictatorship;0;1;190;2;1;Multiple vote;189;112;;0;1;;2;;;;
Tunisia;TUN;2007;4;Military dictatorship;0;1;190;2;1;Multiple vote;189;112;;0;1;;2;;;;
Tunisia;TUN;2008;4;Military dictatorship;0;1;190;2;1;Multiple vote;189;112;;0;1;;2;;;;
Tunisia;TUN;2009;4;Military dictatorship;0;1;190;2;1;Multiple vote;189;112;;0;1;;2;;;;
Tunisia;TUN;2010;4;Military dictatorship;0;1;190;2;1;Multiple vote;214;112;;0;1;;2;;;;
Tunisia;TUN;2011;4;Military dictatorship;0;1;190;2;1;Multiple vote;214;112;;1;1;;2;;;;
Tunisia;TUN;2012;2;Presidential democracy;1;1;190;1;1;Party-list proportional representation;217;;;0;1;;3;;;;
Tunisia;TUN;2013;2;Presidential democracy;1;1;190;1;1;Party-list proportional representation;217;;;0;1;;3;;;;
Tunisia;TUN;2014;2;Presidential democracy;1;1;190;1;1;Party-list proportional representation;217;;;0;1;;3;;;;
Tunisia;TUN;2015;2;Presidential democracy;1;1;190;1;1;Party-list proportional representation;217;;;1;1;;3;;;;
Tunisia;TUN;2016;2;Presidential democracy;1;1;190;1;1;Party-list proportional representation;217;;;1;1;;3;;;;
Tunisia;TUN;2017;2;Presidential democracy;1;1;190;1;1;Party-list proportional representation;217;;;1;1;;3;;;;
Tunisia;TUN;2018;2;Presidential democracy;1;1;190;1;1;Party-list proportional representation;217;;;1;1;;3;;;;
Tunisia;TUN;2019;2;Presidential democracy;1;;;;;;;;;;1;;3;;;;
Tunisia;TUN;2020;2;Presidential democracy;1;;;;;;;;;;1;;3;;;;
Turkey;TUR;1950;3;Civilian dictatorship;0;1;191;1;;List PR(small multi-member);487;;;0;1;;2;;;;
Turkey;TUR;1951;3;Civilian dictatorship;0;1;191;1;;List PR(small multi-member);487;;;0;1;;2;;;;
Turkey;TUR;1952;3;Civilian dictatorship;0;1;191;1;;List PR(small multi-member);487;;;0;1;;2;;;;
Turkey;TUR;1953;3;Civilian dictatorship;0;1;191;1;;List PR(small multi-member);487;;;0;1;;2;;;;
Turkey;TUR;1954;3;Civilian dictatorship;0;1;191;1;;List PR(small multi-member);541;;;0;1;;2;;;;
Turkey;TUR;1955;3;Civilian dictatorship;0;1;191;1;;List PR(small multi-member);541;;;0;1;;2;;;;
Turkey;TUR;1956;3;Civilian dictatorship;0;1;191;1;;List PR(small multi-member);541;;;0;1;;2;;;;
Turkey;TUR;1957;3;Civilian dictatorship;0;1;191;1;;List PR(small multi-member);541;;;0;1;;2;;;;
Turkey;TUR;1958;3;Civilian dictatorship;0;1;191;1;;List PR(small multi-member);610;;;0;1;;2;;;;
Turkey;TUR;1959;3;Civilian dictatorship;0;1;191;1;;List PR(small multi-member);610;;;0;1;;2;;;;
Turkey;TUR;1960;4;Military dictatorship;0;1;191;1;;List PR(small multi-member);610;;;0;1;;0;;;;
Turkey;TUR;1961;1;Mixed democratic;1;1;191;1;;List PR(small multi-member);610;;;0;1;;3;;;;
Turkey;TUR;1962;1;Mixed democratic;1;1;191;2;;List PR(small multi-member);450;150;;1;1;;3;;;;
Turkey;TUR;1963;1;Mixed democratic;1;1;191;2;;List PR(small multi-member);450;150;;0;1;;3;;;;
Turkey;TUR;1964;1;Mixed democratic;1;1;191;2;;List PR(small multi-member);450;150;;0;1;;3;;;;
Turkey;TUR;1965;1;Mixed democratic;1;1;191;2;;List PR(small multi-member);450;150;;0;1;;3;;;;
Turkey;TUR;1966;1;Mixed democratic;1;1;191;2;;List PR(small multi-member);450;150;;0;1;;3;;;;
Turkey;TUR;1967;1;Mixed democratic;1;1;191;2;;List PR(small multi-member);450;150;;0;1;;3;;;;
Turkey;TUR;1968;1;Mixed democratic;1;1;191;2;;List PR(small multi-member);450;150;;0;1;;3;;;;
Turkey;TUR;1969;1;Mixed democratic;1;1;191;2;;List PR(small multi-member);450;150;;0;1;;3;;;;
Turkey;TUR;1970;1;Mixed democratic;1;1;191;2;;List PR(small multi-member);450;150;;0;1;;3;;;;
Turkey;TUR;1971;1;Mixed democratic;1;1;191;2;;List PR(small multi-member);450;150;;0;1;;3;;;;
Turkey;TUR;1972;1;Mixed democratic;1;1;191;2;;List PR(small multi-member);450;150;;0;1;;3;;;;
Turkey;TUR;1973;1;Mixed democratic;1;1;191;2;;List PR(small multi-member);450;150;;0;1;;3;;;;
Turkey;TUR;1974;1;Mixed democratic;1;1;191;2;;List PR(small multi-member);450;150;;0;1;;3;;;;
Turkey;TUR;1975;1;Mixed democratic;1;1;191;2;;List PR(small multi-member);450;150;;0;1;;3;;;;
Turkey;TUR;1976;1;Mixed democratic;1;1;191;2;;List PR(small multi-member);450;150;;0;1;;3;;;;
Turkey;TUR;1977;1;Mixed democratic;1;1;191;2;;List PR(small multi-member);450;150;;0;1;;3;;;;
Turkey;TUR;1978;1;Mixed democratic;1;1;191;2;;List PR(small multi-member);450;150;;0;1;;3;;;;
Turkey;TUR;1979;1;Mixed democratic;1;1;191;2;;List PR(small multi-member);450;150;;0;1;;3;;;;
Turkey;TUR;1980;1;Mixed democratic;1;1;191;2;;List PR(small multi-member);450;150;;0;1;;3;;;;
Turkey;TUR;1981;4;Military dictatorship;0;1;191;;;;;;;0;1;;0;;;;
Turkey;TUR;1982;4;Military dictatorship;0;1;191;;;;;;;0;1;;0;;;;
Turkey;TUR;1983;1;Mixed democratic;1;1;191;;;;;;;1;1;;3;;;;
Turkey;TUR;1984;1;Mixed democratic;1;1;191;1;1;List PR(small multi-member);400;;;0;1;;3;;;;
Turkey;TUR;1985;1;Mixed democratic;1;1;191;1;1;List PR(small multi-member);400;;;0;1;;3;;;;
Turkey;TUR;1986;1;Mixed democratic;1;1;191;1;1;List PR(small multi-member);400;;;0;1;;3;;;;
Turkey;TUR;1987;1;Mixed democratic;1;1;191;1;1;List PR(small multi-member);400;;;0;1;;3;;;;
Turkey;TUR;1988;1;Mixed democratic;1;1;191;1;1;Parallel SMD/PR;450;;;0;1;;3;;;;
Turkey;TUR;1989;1;Mixed democratic;1;1;191;1;1;Parallel SMD/PR;450;;;0;1;;3;;;;
Turkey;TUR;1990;1;Mixed democratic;1;1;191;1;1;Parallel SMD/PR;450;;;0;1;;3;;;;
Turkey;TUR;1991;1;Mixed democratic;1;1;191;1;1;Parallel SMD/PR;450;;;0;1;;3;;;;
Turkey;TUR;1992;1;Mixed democratic;1;1;191;1;1;Parallel SMD/PR;450;;;0;1;;3;;;;
Turkey;TUR;1993;1;Mixed democratic;1;1;191;1;1;Parallel SMD/PR;450;;;0;1;;3;;;;
Turkey;TUR;1994;1;Mixed democratic;1;1;191;1;1;Parallel SMD/PR;450;;;0;1;;3;;;;
Turkey;TUR;1995;1;Mixed democratic;1;1;191;1;1;Parallel SMD/PR;450;;;0;1;;3;;;;
Turkey;TUR;1996;1;Mixed democratic;1;1;191;1;1;List PR(small multi-member);550;;;0;1;;3;;;;
Turkey;TUR;1997;1;Mixed democratic;1;1;191;1;1;List PR(small multi-member);550;;;0;1;;3;;;;
Turkey;TUR;1998;1;Mixed democratic;1;1;191;1;1;List PR(small multi-member);550;;;0;1;;3;;;;
Turkey;TUR;1999;1;Mixed democratic;1;1;191;1;1;List PR(small multi-member);550;;;0;1;;3;;;;
Turkey;TUR;2000;1;Mixed democratic;1;1;191;1;1;List PR(small multi-member);550;;;0;1;;3;;;;
Turkey;TUR;2001;1;Mixed democratic;1;1;191;1;1;List PR(small multi-member);550;;;0;1;;3;;;;
Turkey;TUR;2002;1;Mixed democratic;1;1;191;1;1;List PR(small multi-member);550;;;0;1;;3;;;;
Turkey;TUR;2003;1;Mixed democratic;1;1;191;1;1;List PR(small multi-member);550;;;0;1;;3;;;;
Turkey;TUR;2004;1;Mixed democratic;1;1;191;1;1;List PR(small multi-member);550;;;0;1;;3;;;;
Turkey;TUR;2005;1;Mixed democratic;1;1;191;1;1;List PR(small multi-member);550;;;0;1;;3;;;;
Turkey;TUR;2006;1;Mixed democratic;1;1;191;1;1;List PR(small multi-member);550;;;0;1;;3;;;;
Turkey;TUR;2007;1;Mixed democratic;1;1;191;1;1;List PR(small multi-member);550;;;0;1;;3;;;;
Turkey;TUR;2008;1;Mixed democratic;1;1;191;1;1;List PR(small multi-member);550;;;0;1;;3;;;;
Turkey;TUR;2009;1;Mixed democratic;1;1;191;1;1;List PR(small multi-member);550;;;0;1;;3;;;;
Turkey;TUR;2010;1;Mixed democratic;1;1;191;1;1;List PR(small multi-member);550;;;0;1;;3;;;;
Turkey;TUR;2011;1;Mixed democratic;1;1;191;1;1;List PR(small multi-member);550;;;0;1;;3;;;;
Turkey;TUR;2012;1;Mixed democratic;1;1;191;1;1;List PR(small multi-member);550;;;0;1;;3;;;;
Turkey;TUR;2013;1;Mixed democratic;1;1;191;1;1;List PR(small multi-member);550;;;0;1;;3;;;;
Turkey;TUR;2014;1;Mixed democratic;1;1;191;1;1;List PR(small multi-member);550;;;0;1;;3;;;;
Turkey;TUR;2015;1;Mixed democratic;1;1;191;1;1;List PR(small multi-member);550;;;0;1;;3;;;;
Turkey;TUR;2016;3;Civilian dictatorship;0;1;191;1;1;List PR(small multi-member);550;;;0;1;;2;;;;
Turkey;TUR;2017;3;Civilian dictatorship;0;1;191;1;1;List PR(small multi-member);550;;;0;1;;2;;;;
Turkey;TUR;2018;3;Civilian dictatorship;0;1;191;1;1;List PR(small multi-member);550;;;0;1;;2;;;;
Turkey;TUR;2019;3;Civilian dictatorship;0;;;;;;;;;;1;;2;;;;
Turkey;TUR;2020;3;Civilian dictatorship;0;;;;;;;;;;1;;2;;;;
Turkmenistan;TKM;1950;;Part of the USSR;0;0;192;;;;;;;;;;1;;;;
Turkmenistan;TKM;1951;;Part of the USSR;0;0;192;;;;;;;;;;1;;;;
Turkmenistan;TKM;1952;;Part of the USSR;0;0;192;;;;;;;;;;1;;;;
Turkmenistan;TKM;1953;;Part of the USSR;0;0;192;;;;;;;;;;1;;;;
Turkmenistan;TKM;1954;;Part of the USSR;0;0;192;;;;;;;;;;1;;;;
Turkmenistan;TKM;1955;;Part of the USSR;0;0;192;;;;;;;;;;1;;;;
Turkmenistan;TKM;1956;;Part of the USSR;0;0;192;;;;;;;;;;1;;;;
Turkmenistan;TKM;1957;;Part of the USSR;0;0;192;;;;;;;;;;1;;;;
Turkmenistan;TKM;1958;;Part of the USSR;0;0;192;;;;;;;;;;1;;;;
Turkmenistan;TKM;1959;;Part of the USSR;0;0;192;;;;;;;;;;1;;;;
Turkmenistan;TKM;1960;;Part of the USSR;0;0;192;;;;;;;;;;1;;;;
Turkmenistan;TKM;1961;;Part of the USSR;0;0;192;;;;;;;;;;1;;;;
Turkmenistan;TKM;1962;;Part of the USSR;0;0;192;;;;;;;;;;1;;;;
Turkmenistan;TKM;1963;;Part of the USSR;0;0;192;;;;;;;;;;1;;;;
Turkmenistan;TKM;1964;;Part of the USSR;0;0;192;;;;;;;;;;1;;;;
Turkmenistan;TKM;1965;;Part of the USSR;0;0;192;;;;;;;;;;1;;;;
Turkmenistan;TKM;1966;;Part of the USSR;0;0;192;;;;;;;;;;1;;;;
Turkmenistan;TKM;1967;;Part of the USSR;0;0;192;;;;;;;;;;1;;;;
Turkmenistan;TKM;1968;;Part of the USSR;0;0;192;;;;;;;;;;1;;;;
Turkmenistan;TKM;1969;;Part of the USSR;0;0;192;;;;;;;;;;1;;;;
Turkmenistan;TKM;1970;;Part of the USSR;0;0;192;;;;;;;;;;1;;;;
Turkmenistan;TKM;1971;;Part of the USSR;0;0;192;;;;;;;;;;1;;;;
Turkmenistan;TKM;1972;;Part of the USSR;0;0;192;;;;;;;;;;1;;;;
Turkmenistan;TKM;1973;;Part of the USSR;0;0;192;;;;;;;;;;1;;;;
Turkmenistan;TKM;1974;;Part of the USSR;0;0;192;;;;;;;;;;1;;;;
Turkmenistan;TKM;1975;;Part of the USSR;0;0;192;;;;;;;;;;1;;;;
Turkmenistan;TKM;1976;;Part of the USSR;0;0;192;;;;;;;;;;1;;;;
Turkmenistan;TKM;1977;;Part of the USSR;0;0;192;;;;;;;;;;1;;;;
Turkmenistan;TKM;1978;;Part of the USSR;0;0;192;;;;;;;;;;1;;;;
Turkmenistan;TKM;1979;;Part of the USSR;0;0;192;;;;;;;;;;1;;;;
Turkmenistan;TKM;1980;;Part of the USSR;0;0;192;;;;;;;;;;1;;;;
Turkmenistan;TKM;1981;;Part of the USSR;0;0;192;;;;;;;;;;1;;;;
Turkmenistan;TKM;1982;;Part of the USSR;0;0;192;;;;;;;;;;1;;;;
Turkmenistan;TKM;1983;;Part of the USSR;0;0;192;;;;;;;;;;1;;;;
Turkmenistan;TKM;1984;;Part of the USSR;0;0;192;;;;;;;;;;1;;;;
Turkmenistan;TKM;1985;;Part of the USSR;0;0;192;;;;;;;;;;1;;;;
Turkmenistan;TKM;1986;;Part of the USSR;0;0;192;;;;;;;;;;1;;;;
Turkmenistan;TKM;1987;;Part of the USSR;0;0;192;;;;;;;;;;1;;;;
Turkmenistan;TKM;1988;;Part of the USSR;0;0;192;;;;;;;;;;1;;;;
Turkmenistan;TKM;1989;;Part of the USSR;0;0;192;;;;;;;;;;1;;;;
Turkmenistan;TKM;1990;;Part of the USSR;0;0;192;;;;;;;;;;1;;;;
Turkmenistan;TKM;1991;3;Civilian dictatorship;0;1;192;1;0;Some form of FPTP;2507;;;0;1;;1;;;;
Turkmenistan;TKM;1992;3;Civilian dictatorship;0;1;192;1;0;Some form of FPTP;2507;;;1;1;;1;;;;
Turkmenistan;TKM;1993;3;Civilian dictatorship;0;1;192;2;0;Some form of FPTP;2507;50;;0;1;;1;;;;
Turkmenistan;TKM;1994;3;Civilian dictatorship;0;1;192;2;0;Some form of FPTP;2507;50;;0;1;;1;;;;
Turkmenistan;TKM;1995;3;Civilian dictatorship;0;1;192;2;0;Some form of FPTP;2507;50;;0;1;;1;;;;
